,sku,style,skushortname,size,bin,zone,inv_bucket,soh,available_qty,commited_qty,picked_qty,hold_qty,unit_wac,inv_cost,sku_barcode,location,brand_name,uom
810,EVERS-B-TAN-13,EVERS-B-TAN-13,Evers-B-Tan-13,13,OTH-R,SALZON2,good,30,30,0,0,0,11.04,331.2,8907928295438,Warehouse,Off The Hook,Pcs
811,EVERS-B-TAN-2,EVERS-B-TAN-2,Evers-B-Tan-2,02,7.15,Saleable Zone,good,9,9,0,0,0,11.04,99.36,8907928295452,Warehouse,Off The Hook,Pcs
812,EVERS-B-TAN-2,EVERS-B-TAN-2,Evers-B-Tan-2,02,OTH-R,SALZON2,good,70,70,0,0,0,11.04,772.8,8907928295452,Warehouse,Off The Hook,Pcs
813,EVERS-B-TAN-3,EVERS-B-TAN-3,Evers-B-Tan-3,03,7.15,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295469,Warehouse,Off The Hook,Pcs
814,EVERS-B-TAN-3,EVERS-B-TAN-3,Evers-B-Tan-3,03,OTH-R,SALZON2,good,70,70,0,0,0,11.04,772.8,8907928295469,Warehouse,Off The Hook,Pcs
815,EVERS-B-TAN-4,EVERS-B-TAN-4,Evers-B-Tan-4,04,7.15,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295476,Warehouse,Off The Hook,Pcs
816,EVERS-B-TAN-4,EVERS-B-TAN-4,Evers-B-Tan-4,04,OTH-R,SALZON2,good,70,70,0,0,0,11.04,772.8,8907928295476,Warehouse,Off The Hook,Pcs
817,EVERS-B-TAN-5,EVERS-B-TAN-5,Evers-B-Tan-5,05,7.15,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295483,Warehouse,Off The Hook,Pcs
818,EVERS-B-TAN-5,EVERS-B-TAN-5,Evers-B-Tan-5,05,OTH-R,SALZON2,good,60,60,0,0,0,11.04,662.4,8907928295483,Warehouse,Off The Hook,Pcs
819,EVERS-B-TAN-6,EVERS-B-TAN-6,Evers-B-Tan-6,06,7.15,Saleable Zone,good,9,9,0,0,0,11.04,99.36,8907928295490,Warehouse,Off The Hook,Pcs
820,EVERS-B-TAN-6,EVERS-B-TAN-6,Evers-B-Tan-6,06,OTH-R,SALZON2,good,40,40,0,0,0,11.04,441.6,8907928295490,Warehouse,Off The Hook,Pcs
821,EVERS-B-WHITE-1,EVERS-B-WHITE-1,Evers-B-White-1,01,10.1,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295285,Warehouse,Off The Hook,Pcs
822,EVERS-B-WHITE-1,EVERS-B-WHITE-1,Evers-B-White-1,01,OTH-R,SALZON2,good,50,50,0,0,0,11.04,552,8907928295285,Warehouse,Off The Hook,Pcs
823,EVERS-B-WHITE-12,EVERS-B-WHITE-12,Evers-B-White-12,12,10.1,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295261,Warehouse,Off The Hook,Pcs
824,EVERS-B-WHITE-12,EVERS-B-WHITE-12,Evers-B-White-12,12,OTH-R,SALZON2,good,30,30,0,0,0,11.04,331.2,8907928295261,Warehouse,Off The Hook,Pcs
825,EVERS-B-WHITE-13,EVERS-B-WHITE-13,Evers-B-White-13,13,10.1,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295278,Warehouse,Off The Hook,Pcs
826,EVERS-B-WHITE-13,EVERS-B-WHITE-13,Evers-B-White-13,13,OTH-R,SALZON2,good,30,30,0,0,0,11.04,331.2,8907928295278,Warehouse,Off The Hook,Pcs
827,EVERS-B-WHITE-2,EVERS-B-WHITE-2,Evers-B-White-2,02,10.1,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295292,Warehouse,Off The Hook,Pcs
828,EVERS-B-WHITE-2,EVERS-B-WHITE-2,Evers-B-White-2,02,OTH-R,SALZON2,good,70,70,0,0,0,11.04,772.8,8907928295292,Warehouse,Off The Hook,Pcs
829,EVERS-B-WHITE-3,EVERS-B-WHITE-3,Evers-B-White-3,03,10.1,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295308,Warehouse,Off The Hook,Pcs
830,EVERS-B-WHITE-3,EVERS-B-WHITE-3,Evers-B-White-3,03,OTH-R,SALZON2,good,70,70,0,0,0,11.04,772.8,8907928295308,Warehouse,Off The Hook,Pcs
831,EVERS-B-WHITE-4,EVERS-B-WHITE-4,Evers-B-White-4,04,10.1,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295315,Warehouse,Off The Hook,Pcs
832,EVERS-B-WHITE-4,EVERS-B-WHITE-4,Evers-B-White-4,04,OTH-R,SALZON2,good,70,70,0,0,0,11.04,772.8,8907928295315,Warehouse,Off The Hook,Pcs
833,EVERS-B-WHITE-5,EVERS-B-WHITE-5,Evers-B-White-5,05,10.1,Saleable Zone,good,10,10,0,0,0,11.04,110.4,8907928295322,Warehouse,Off The Hook,Pcs
834,EVERS-B-WHITE-5,EVERS-B-WHITE-5,Evers-B-White-5,05,OTH-R,SALZON2,good,60,60,0,0,0,11.04,662.4,8907928295322,Warehouse,Off The Hook,Pcs
835,EVERS-B-WHITE-6,EVERS-B-WHITE-6,Evers-B-White-6,06,10.1,Saleable Zone,good,9,9,0,0,0,11.04,99.36,8907928295339,Warehouse,Off The Hook,Pcs
836,EVERS-B-WHITE-6,EVERS-B-WHITE-6,Evers-B-White-6,06,OTH-R,SALZON2,good,40,40,0,0,0,11.04,441.6,8907928295339,Warehouse,Off The Hook,Pcs
837,EVERS-BLACK-10,EVERS-BLACK-10,Evers-Black-10,10/44,1.6,Saleable Zone,good,7,7,0,0,0,20.99,146.93,8904309520868,Warehouse,Thomas Crick,Pcs
838,EVERS-BLACK-10,EVERS-BLACK-10,Evers-Black-10,10/44,TC-R,SALZON2,good,150,150,0,0,0,20.99,3148.5,8904309520868,Warehouse,Thomas Crick,Pcs
839,EVERS-BLACK-11,EVERS-BLACK-11,Evers-Black-11,11/45,1.6,Saleable Zone,good,10,10,0,0,0,20.99,209.9,8904309520851,Warehouse,Thomas Crick,Pcs
840,EVERS-BLACK-11,EVERS-BLACK-11,Evers-Black-11,11/45,TC-R,SALZON2,good,60,60,0,0,0,20.99,1259.4,8904309520851,Warehouse,Thomas Crick,Pcs
841,EVERS-BLACK-12,EVERS-BLACK-12,Evers-Black-12,12/46,TC-R,SALZON2,good,70,70,0,0,0,20.99,1469.3,8904309520844,Warehouse,Thomas Crick,Pcs
842,EVERS-BLACK-7,EVERS-BLACK-7,Evers-Black-7,07/41,1.6,Saleable Zone,good,2,2,0,0,0,20.99,41.98,8904309520899,Warehouse,Thomas Crick,Pcs
843,EVERS-BLACK-7,EVERS-BLACK-7,Evers-Black-7,07/41,TC-R,SALZON2,good,70,70,0,0,0,20.99,1469.3,8904309520899,Warehouse,Thomas Crick,Pcs
844,EVERS-BLACK-8,EVERS-BLACK-8,Evers-Black-8,08/42,TC-R,SALZON2,good,150,150,0,0,0,20.99,3148.5,8904309520882,Warehouse,Thomas Crick,Pcs
845,EVERS-BLACK-9,EVERS-BLACK-9,Evers-Black-9,09/43,1.6,Saleable Zone,good,2,2,0,0,0,20.99,41.98,8904309520875,Warehouse,Thomas Crick,Pcs
846,EVERS-BLACK-9,EVERS-BLACK-9,Evers-Black-9,09/43,TC-R,SALZON2,good,210,210,0,0,0,20.99,4407.9,8904309520875,Warehouse,Thomas Crick,Pcs
847,EVERS-NAVY-SUEDE-10,EVERS-NAVY-SUEDE-10,Evers-Navy-Suede-10,10/44,2.1,Saleable Zone,good,5,5,0,0,0,25,125,8907928280144,Warehouse,Thomas Crick,Pcs
848,EVERS-NAVY-SUEDE-10,EVERS-NAVY-SUEDE-10,Evers-Navy-Suede-10,10/44,TC-R,SALZON2,good,150,150,0,0,0,25,3750,8907928280144,Warehouse,Thomas Crick,Pcs
849,EVERS-NAVY-SUEDE-11,EVERS-NAVY-SUEDE-11,Evers-Navy-Suede-11,11/45,2.1,Saleable Zone,good,8,8,0,0,0,25,200,8907928280137,Warehouse,Thomas Crick,Pcs
850,EVERS-NAVY-SUEDE-11,EVERS-NAVY-SUEDE-11,Evers-Navy-Suede-11,11/45,TC-R,SALZON2,good,60,60,0,0,0,25,1500,8907928280137,Warehouse,Thomas Crick,Pcs
851,EVERS-NAVY-SUEDE-12,EVERS-NAVY-SUEDE-12,Evers-Navy-Suede-12,12/46,2.1,Saleable Zone,good,10,10,0,0,0,25,250,8907928280120,Warehouse,Thomas Crick,Pcs
852,EVERS-NAVY-SUEDE-12,EVERS-NAVY-SUEDE-12,Evers-Navy-Suede-12,12/46,TC-R,SALZON2,good,60,60,0,0,0,25,1500,8907928280120,Warehouse,Thomas Crick,Pcs
853,EVERS-NAVY-SUEDE-7,EVERS-NAVY-SUEDE-7,Evers-Navy-Suede-7,07/41,2.1,Saleable Zone,good,9,9,0,0,0,25,225,8907928280175,Warehouse,Thomas Crick,Pcs
854,EVERS-NAVY-SUEDE-7,EVERS-NAVY-SUEDE-7,Evers-Navy-Suede-7,07/41,TC-R,SALZON2,good,60,60,0,0,0,25,1500,8907928280175,Warehouse,Thomas Crick,Pcs
855,EVERS-NAVY-SUEDE-8,EVERS-NAVY-SUEDE-8,Evers-Navy-Suede-8,08/42,2.1,Saleable Zone,good,6,6,0,0,0,25,150,8907928280168,Warehouse,Thomas Crick,Pcs
856,EVERS-NAVY-SUEDE-8,EVERS-NAVY-SUEDE-8,Evers-Navy-Suede-8,08/42,TC-R,SALZON2,good,150,150,0,0,0,25,3750,8907928280168,Warehouse,Thomas Crick,Pcs
857,EVERS-NAVY-SUEDE-9,EVERS-NAVY-SUEDE-9,Evers-Navy-Suede-9,09/43,2.1,Saleable Zone,good,4,3,1,0,0,25,100,8907928280151,Warehouse,Thomas Crick,Pcs
858,EVERS-NAVY-SUEDE-9,EVERS-NAVY-SUEDE-9,Evers-Navy-Suede-9,09/43,TC-R,SALZON2,good,210,210,0,0,0,25,5250,8907928280151,Warehouse,Thomas Crick,Pcs
859,EVERS-TAN-10,EVERS-TAN-10,Evers-Tan-10,10/44,7.12,Saleable Zone,good,8,8,0,0,0,20.99,167.92,8904309520790,Warehouse,Thomas Crick,Pcs
860,EVERS-TAN-10,EVERS-TAN-10,Evers-Tan-10,10/44,TC-R,SALZON2,good,244,244,0,0,0,20.99,5121.56,8904309520790,Warehouse,Thomas Crick,Pcs
861,EVERS-TAN-11,EVERS-TAN-11,Evers-Tan-11,11/45,7.12,Saleable Zone,good,7,7,0,0,0,20.99,146.93,8904309520783,Warehouse,Thomas Crick,Pcs
862,EVERS-TAN-11,EVERS-TAN-11,Evers-Tan-11,11/45,TC-R,SALZON2,good,142,142,0,0,0,20.99,2980.58,8904309520783,Warehouse,Thomas Crick,Pcs
863,EVERS-TAN-12,EVERS-TAN-12,Evers-Tan-12,12/46,7.12,Saleable Zone,good,10,10,0,0,0,20.99,209.9,8904309520776,Warehouse,Thomas Crick,Pcs
864,EVERS-TAN-12,EVERS-TAN-12,Evers-Tan-12,12/46,TC-R,SALZON2,good,120,120,0,0,0,20.99,2518.8,8904309520776,Warehouse,Thomas Crick,Pcs
865,EVERS-TAN-7,EVERS-TAN-7,Evers-Tan-7,07/41,7.12,Saleable Zone,good,16,16,0,0,0,20.99,335.84,8904309520820,Warehouse,Thomas Crick,Pcs
866,EVERS-TAN-7,EVERS-TAN-7,Evers-Tan-7,07/41,TC-R,SALZON2,good,110,110,0,0,0,20.99,2308.9,8904309520820,Warehouse,Thomas Crick,Pcs
867,EVERS-TAN-8,EVERS-TAN-8,Evers-Tan-8,08/42,7.12,Saleable Zone,good,10,10,0,0,0,20.99,209.9,8904309520813,Warehouse,Thomas Crick,Pcs
868,EVERS-TAN-8,EVERS-TAN-8,Evers-Tan-8,08/42,TC-R,SALZON2,good,244,244,0,0,0,20.99,5121.56,8904309520813,Warehouse,Thomas Crick,Pcs
869,EVERS-TAN-9,EVERS-TAN-9,Evers-Tan-9,09/43,7.12,Saleable Zone,good,6,6,0,0,0,20.99,125.94,8904309520806,Warehouse,Thomas Crick,Pcs
870,EVERS-TAN-9,EVERS-TAN-9,Evers-Tan-9,09/43,TC-R,SALZON2,good,374,374,0,0,0,20.99,7850.26,8904309520806,Warehouse,Thomas Crick,Pcs
871,EVERS-WHITE-10,EVERS-WHITE-10,Evers-White-10,10/44,11.4,Saleable Zone,good,1,1,0,0,0,25,25,8907928281837,Warehouse,Thomas Crick,Pcs
872,EVERS-WHITE-10,EVERS-WHITE-10,Evers-White-10,10/44,TC-R,SALZON2,good,90,90,0,0,0,25,2250,8907928281837,Warehouse,Thomas Crick,Pcs
873,EVERS-WHITE-11,EVERS-WHITE-11,Evers-White-11,11/45,11.4,Saleable Zone,good,2,2,0,0,0,25,50,8907928281820,Warehouse,Thomas Crick,Pcs
874,EVERS-WHITE-11,EVERS-WHITE-11,Evers-White-11,11/45,TC-R,SALZON2,good,40,40,0,0,0,25,1000,8907928281820,Warehouse,Thomas Crick,Pcs
875,EVERS-WHITE-12,EVERS-WHITE-12,Evers-White-12,12/46,11.4,Saleable Zone,good,6,6,0,0,0,25,150,8907928281813,Warehouse,Thomas Crick,Pcs
876,EVERS-WHITE-12,EVERS-WHITE-12,Evers-White-12,12/46,TC-R,SALZON2,good,40,40,0,0,0,25,1000,8907928281813,Warehouse,Thomas Crick,Pcs
877,EVERS-WHITE-7,EVERS-WHITE-7,Evers-White-7,07/41,11.4,Saleable Zone,good,10,10,0,0,0,25,250,8907928281868,Warehouse,Thomas Crick,Pcs
878,EVERS-WHITE-7,EVERS-WHITE-7,Evers-White-7,07/41,TC-R,SALZON2,good,40,40,0,0,0,25,1000,8907928281868,Warehouse,Thomas Crick,Pcs
879,EVERS-WHITE-8,EVERS-WHITE-8,Evers-White-8,08/42,11.4,Saleable Zone,good,7,7,0,0,0,25,175,8907928281851,Warehouse,Thomas Crick,Pcs
880,EVERS-WHITE-8,EVERS-WHITE-8,Evers-White-8,08/42,TC-R,SALZON2,good,90,90,0,0,0,25,2250,8907928281851,Warehouse,Thomas Crick,Pcs
881,EVERS-WHITE-9,EVERS-WHITE-9,Evers-White-9,09/43,11.4,Saleable Zone,good,1,1,0,0,0,25,25,8907928281844,Warehouse,Thomas Crick,Pcs
882,EVERS-WHITE-9,EVERS-WHITE-9,Evers-White-9,09/43,TC-R,SALZON2,good,140,140,0,0,0,25,3500,8907928281844,Warehouse,Thomas Crick,Pcs
883,FAGEN-BLACK-10,FAGEN-BLACK-10,Fagen-Black-10,10/44,11.5,Saleable Zone,good,20,20,0,0,0,20.99,419.8,8904309518018,Warehouse,Thomas Crick,Pcs
884,FAGEN-BLACK-10,FAGEN-BLACK-10,Fagen-Black-10,10/44,TC-R,SALZON2,good,160,160,0,0,0,20.99,3358.4,8904309518018,Warehouse,Thomas Crick,Pcs
885,FAGEN-BLACK-11,FAGEN-BLACK-11,Fagen-Black-11,11/45,11.5,Saleable Zone,good,10,9,1,0,0,20.99,209.9,8904309518001,Warehouse,Thomas Crick,Pcs
886,FAGEN-BLACK-11,FAGEN-BLACK-11,Fagen-Black-11,11/45,TC-R,SALZON2,good,150,150,0,0,0,20.99,3148.5,8904309518001,Warehouse,Thomas Crick,Pcs
887,FAGEN-BLACK-12,FAGEN-BLACK-12,Fagen-Black-12,12/46,11.5,Saleable Zone,good,19,19,0,0,0,20.99,398.81,8904309517998,Warehouse,Thomas Crick,Pcs
888,FAGEN-BLACK-12,FAGEN-BLACK-12,Fagen-Black-12,12/46,TC-R,SALZON2,good,50,50,0,0,0,20.99,1049.5,8904309517998,Warehouse,Thomas Crick,Pcs
889,FAGEN-BLACK-7,FAGEN-BLACK-7,Fagen-Black-7,07/41,11.5,Saleable Zone,good,7,7,0,0,0,20.99,146.93,8904309518049,Warehouse,Thomas Crick,Pcs
890,FAGEN-BLACK-7,FAGEN-BLACK-7,Fagen-Black-7,07/41,TC-R,SALZON2,good,20,20,0,0,0,20.99,419.8,8904309518049,Warehouse,Thomas Crick,Pcs
891,FAGEN-BLACK-8,FAGEN-BLACK-8,Fagen-Black-8,08/42,11.5,Saleable Zone,good,11,11,0,0,0,20.99,230.89,8904309518032,Warehouse,Thomas Crick,Pcs
892,FAGEN-BLACK-9,FAGEN-BLACK-9,Fagen-Black-9,09/43,11.5,Saleable Zone,good,1,1,0,0,0,20.99,20.99,8904309518025,Warehouse,Thomas Crick,Pcs
893,FAGEN-BLACK-9,FAGEN-BLACK-9,Fagen-Black-9,09/43,TC-R,SALZON2,good,40,40,0,0,0,20.99,839.6,8904309518025,Warehouse,Thomas Crick,Pcs
894,FAGEN-BROWN-10,FAGEN-BROWN-10,Fagen-Brown-10,10/44,7.5,Saleable Zone,good,6,6,0,0,0,20.99,125.94,8904309522893,Warehouse,Thomas Crick,Pcs
895,FAGEN-BROWN-10,FAGEN-BROWN-10,Fagen-Brown-10,10/44,TC-R,SALZON2,good,220,220,0,0,0,20.99,4617.8,8904309522893,Warehouse,Thomas Crick,Pcs
896,FAGEN-BROWN-11,FAGEN-BROWN-11,Fagen-Brown-11,11/45,7.5,Saleable Zone,good,19,19,0,0,0,20.99,398.81,8904309522886,Warehouse,Thomas Crick,Pcs
897,FAGEN-BROWN-11,FAGEN-BROWN-11,Fagen-Brown-11,11/45,TC-R,SALZON2,good,100,100,0,0,0,20.99,2099,8904309522886,Warehouse,Thomas Crick,Pcs
898,FAGEN-BROWN-12,FAGEN-BROWN-12,Fagen-Brown-12,12/46,7.5,Saleable Zone,good,14,14,0,0,0,20.99,293.86,8904309522879,Warehouse,Thomas Crick,Pcs
899,FAGEN-BROWN-12,FAGEN-BROWN-12,Fagen-Brown-12,12/46,TC-R,SALZON2,good,100,100,0,0,0,20.99,2099,8904309522879,Warehouse,Thomas Crick,Pcs
900,FAGEN-BROWN-7,FAGEN-BROWN-7,Fagen-Brown-7,07/41,7.3,Saleable Zone,good,6,6,0,0,0,20.99,125.94,8904309522923,Warehouse,Thomas Crick,Pcs
901,FAGEN-BROWN-7,FAGEN-BROWN-7,Fagen-Brown-7,07/41,TC-R,SALZON2,good,40,40,0,0,0,20.99,839.6,8904309522923,Warehouse,Thomas Crick,Pcs
902,FAGEN-BROWN-8,FAGEN-BROWN-8,Fagen-Brown-8,08/42,7.5,Saleable Zone,good,16,16,0,0,0,20.99,335.84,8904309522916,Warehouse,Thomas Crick,Pcs
903,FAGEN-BROWN-8,FAGEN-BROWN-8,Fagen-Brown-8,08/42,TC-R,SALZON2,good,70,70,0,0,0,20.99,1469.3,8904309522916,Warehouse,Thomas Crick,Pcs
904,FAGEN-BROWN-9,FAGEN-BROWN-9,Fagen-Brown-9,09/43,7.5,Saleable Zone,good,6,6,0,0,0,20.99,125.94,8904309522909,Warehouse,Thomas Crick,Pcs
905,FAGEN-BROWN-9,FAGEN-BROWN-9,Fagen-Brown-9,09/43,TC-R,SALZON2,good,150,150,0,0,0,20.99,3148.5,8904309522909,Warehouse,Thomas Crick,Pcs
906,FAGEN-TAN-10,FAGEN-TAN-10,Fagen-Tan-10,10/44,9.14,Saleable Zone,good,2,0,2,0,0,20.99,41.98,8904309517943,Warehouse,Thomas Crick,Pcs
907,FAGEN-TAN-10,FAGEN-TAN-10,Fagen-Tan-10,10/44,TC-R,SALZON2,good,190,190,0,0,0,20.99,3988.1,8904309517943,Warehouse,Thomas Crick,Pcs
908,FAGEN-TAN-11,FAGEN-TAN-11,Fagen-Tan-11,11/45,11.5,Saleable Zone,good,8,7,1,0,0,20.99,167.92,8904309517936,Warehouse,Thomas Crick,Pcs
909,FAGEN-TAN-11,FAGEN-TAN-11,Fagen-Tan-11,11/45,9.14,Saleable Zone,good,1,1,0,0,0,20.99,20.99,8904309517936,Warehouse,Thomas Crick,Pcs
910,FAGEN-TAN-11,FAGEN-TAN-11,Fagen-Tan-11,11/45,TC-R,SALZON2,good,300,300,0,0,0,20.99,6297,8904309517936,Warehouse,Thomas Crick,Pcs
911,FAGEN-TAN-12,FAGEN-TAN-12,Fagen-Tan-12,12/46,9.14,Saleable Zone,good,1,1,0,0,0,20.99,20.99,8904309517929,Warehouse,Thomas Crick,Pcs
912,FAGEN-TAN-12,FAGEN-TAN-12,Fagen-Tan-12,12/46,TC-R,SALZON2,good,180,180,0,0,0,20.99,3778.2,8904309517929,Warehouse,Thomas Crick,Pcs
913,FAGEN-TAN-7,FAGEN-TAN-7,Fagen-Tan-7,07/41,9.14,Saleable Zone,good,14,14,0,0,0,20.99,293.86,8904309517974,Warehouse,Thomas Crick,Pcs
914,FAGEN-TAN-7,FAGEN-TAN-7,Fagen-Tan-7,07/41,TC-R,SALZON2,good,10,10,0,0,0,20.99,209.9,8904309517974,Warehouse,Thomas Crick,Pcs
915,FALCON-BLACK-10,FALCON-BLACK-10,Falcon-Black-10,10/44,3.5,Saleable Zone,good,7,6,1,0,0,9.6,67.2,8903144274264,Warehouse,Red Tape,Pcs
916,FALCON-BLACK-10,FALCON-BLACK-10,Falcon-Black-10,10/44,TC-R,SALZON2,good,150,150,0,0,0,9.6,1440,8903144274264,Warehouse,Red Tape,Pcs
917,FALCON-BLACK-11,FALCON-BLACK-11,Falcon-Black-11,11/45,3.5,Saleable Zone,good,3,2,1,0,0,9.6,28.8,8903144274271,Warehouse,Red Tape,Pcs
918,FALCON-BLACK-11,FALCON-BLACK-11,Falcon-Black-11,11/45,TC-R,SALZON2,good,60,60,0,0,0,9.6,576,8903144274271,Warehouse,Red Tape,Pcs
919,FALCON-BLACK-12,FALCON-BLACK-12,Falcon-Black-12,12/46,3.5,Saleable Zone,good,8,8,0,0,0,8,64,8903144274288,Warehouse,Red Tape,Pcs
920,FALCON-BLACK-12,FALCON-BLACK-12,Falcon-Black-12,12/46,TC-R,SALZON2,good,160,160,0,0,0,8,1280,8903144274288,Warehouse,Red Tape,Pcs
921,FALCON-BLACK-7,FALCON-BLACK-7,Falcon-Black-7,07/41,3.5,Saleable Zone,good,19,19,0,0,0,9.6,182.4,8903144274233,Warehouse,Red Tape,Pcs
922,FALCON-BLACK-7,FALCON-BLACK-7,Falcon-Black-7,07/41,TC-R,SALZON2,good,100,100,0,0,0,9.6,960,8903144274233,Warehouse,Red Tape,Pcs
923,FALCON-BLACK-8,FALCON-BLACK-8,Falcon-Black-8,08/42,3.5,Saleable Zone,good,16,16,0,0,0,9.6,153.6,8903144274240,Warehouse,Red Tape,Pcs
924,FALCON-BLACK-8,FALCON-BLACK-8,Falcon-Black-8,08/42,TC-R,SALZON2,good,100,100,0,0,0,9.6,960,8903144274240,Warehouse,Red Tape,Pcs
925,FALCON-TAN-10,FALCON-TAN-10,FALCON-TAN-10,10/44,8.11,Saleable Zone,good,3,2,1,0,0,9.6,28.8,8904309517875,Warehouse,Thomas Crick,Pcs
926,FALCON-TAN-11,FALCON-TAN-11,FALCON-TAN-11,11/45,8.11,Saleable Zone,good,1,1,0,0,0,9.6,9.6,8904309517868,Warehouse,Thomas Crick,Pcs
927,FALCON-TAN-11,FALCON-TAN-11,FALCON-TAN-11,11/45,TC-R,SALZON2,good,140,140,0,0,0,9.6,1344,8904309517868,Warehouse,Thomas Crick,Pcs
928,FALCON-TAN-12,FALCON-TAN-12,FALCON-TAN-12,12/46,8.11,Saleable Zone,good,4,4,0,0,0,8,32,8904309517851,Warehouse,Thomas Crick,Pcs
929,FALCON-TAN-12,FALCON-TAN-12,FALCON-TAN-12,12/46,TC-R,SALZON2,good,100,100,0,0,0,8,800,8904309517851,Warehouse,Thomas Crick,Pcs
930,FALCON-TAN-7,FALCON-TAN-7,FALCON-TAN-7,07/41,8.11,Saleable Zone,good,7,7,0,0,0,9.6,67.2,8904309517905,Warehouse,Thomas Crick,Pcs
931,FALCON-TAN-7,FALCON-TAN-7,FALCON-TAN-7,07/41,TC-R,SALZON2,good,20,20,0,0,0,9.6,192,8904309517905,Warehouse,Thomas Crick,Pcs
932,FALCON-TAN-8,FALCON-TAN-8,FALCON-TAN-8,08/42,8.11,Saleable Zone,good,200,200,0,0,0,9.6,1920,8904309517899,Warehouse,Thomas Crick,Pcs
933,FALCON-TAN-8,FALCON-TAN-8,FALCON-TAN-8,08/42,TC-R,SALZON2,good,50,50,0,0,0,9.6,480,8904309517899,Warehouse,Thomas Crick,Pcs
934,FALDO-ASH-SUEDE-10,FALDO-ASH-SUEDE-10,Faldo-Ash-Suede-10,10,11.7,Saleable Zone,good,2,2,0,0,0,34.99,69.98,8907928286696,Warehouse,Thomas Crick,Pcs
935,FALDO-ASH-SUEDE-10,FALDO-ASH-SUEDE-10,Faldo-Ash-Suede-10,10,TC-R,SALZON2,good,130,130,0,0,0,34.99,4548.7,8907928286696,Warehouse,Thomas Crick,Pcs
936,FALDO-ASH-SUEDE-11,FALDO-ASH-SUEDE-11,Faldo-Ash-Suede-11,11,11.7,Saleable Zone,good,13,12,1,0,0,34.99,454.87,8907928286689,Warehouse,Thomas Crick,Pcs
937,FALDO-ASH-SUEDE-11,FALDO-ASH-SUEDE-11,Faldo-Ash-Suede-11,11,TC-R,SALZON2,good,50,50,0,0,0,34.99,1749.5,8907928286689,Warehouse,Thomas Crick,Pcs
938,FALDO-ASH-SUEDE-12,FALDO-ASH-SUEDE-12,Faldo-Ash-Suede-12,12,11.7,Saleable Zone,good,19,18,1,0,0,34.99,664.81,8907928286672,Warehouse,Thomas Crick,Pcs
939,FALDO-ASH-SUEDE-12,FALDO-ASH-SUEDE-12,Faldo-Ash-Suede-12,12,TC-R,SALZON2,good,30,30,0,0,0,34.99,1049.7,8907928286672,Warehouse,Thomas Crick,Pcs
940,FALDO-ASH-SUEDE-7,FALDO-ASH-SUEDE-7,Faldo-Ash-Suede-7,07,11.7,Saleable Zone,good,1,0,1,0,0,34.99,34.99,8907928286726,Warehouse,Thomas Crick,Pcs
941,FALDO-ASH-SUEDE-7,FALDO-ASH-SUEDE-7,Faldo-Ash-Suede-7,07,TC-R,SALZON2,good,60,60,0,0,0,34.99,2099.4,8907928286726,Warehouse,Thomas Crick,Pcs
942,FALDO-ASH-SUEDE-8,FALDO-ASH-SUEDE-8,Faldo-Ash-Suede-8,08,11.7,Saleable Zone,good,4,2,2,0,0,34.99,139.96,8907928286719,Warehouse,Thomas Crick,Pcs
943,FALDO-ASH-SUEDE-8,FALDO-ASH-SUEDE-8,Faldo-Ash-Suede-8,08,TC-R,SALZON2,good,120,120,0,0,0,34.99,4198.8,8907928286719,Warehouse,Thomas Crick,Pcs
944,FALDO-ASH-SUEDE-9,FALDO-ASH-SUEDE-9,Faldo-Ash-Suede-9,09,11.7,Saleable Zone,good,5,3,2,0,0,34.99,174.95,8907928286702,Warehouse,Thomas Crick,Pcs
945,FALDO-ASH-SUEDE-9,FALDO-ASH-SUEDE-9,Faldo-Ash-Suede-9,09,TC-R,SALZON2,good,170,170,0,0,0,34.99,5948.3,8907928286702,Warehouse,Thomas Crick,Pcs
946,FALDO-JASPER-SUEDE-10,FALDO-JASPER-SUEDE-10,Faldo-Jasper-Suede-10,10,8.13,Saleable Zone,good,8,8,0,0,0,34.99,279.92,8907928286399,Warehouse,Thomas Crick,Pcs
947,FALDO-JASPER-SUEDE-10,FALDO-JASPER-SUEDE-10,Faldo-Jasper-Suede-10,10,TC-R,SALZON2,good,50,50,0,0,0,34.99,1749.5,8907928286399,Warehouse,Thomas Crick,Pcs
948,FALDO-JASPER-SUEDE-11,FALDO-JASPER-SUEDE-11,Faldo-Jasper-Suede-11,11,8.13,Saleable Zone,good,8,8,0,0,0,34.99,279.92,8907928286382,Warehouse,Thomas Crick,Pcs
949,FALDO-JASPER-SUEDE-11,FALDO-JASPER-SUEDE-11,Faldo-Jasper-Suede-11,11,TC-R,SALZON2,good,20,20,0,0,0,34.99,699.8,8907928286382,Warehouse,Thomas Crick,Pcs
